RDKIT_SMILES,TSNE-PCA-1,TSNE-PCA-2,TSNE-PCA-3,PC-1,PC-2,PC-3,First_Class,Second_Class
FC(F)(Br)C(F)(F)CCCCC(F)(F)C(F)(F)Br,6.3226314,-13.494037,1.4793046,-8.186342005903299,-2.90022028012663,-3.9313935155824007,Other aliphatics,Others
C=C(C#N)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,-18.78264,0.039958473,3.337582,-8.927293847226688,3.942460872517008,-5.562209049797901,Other aliphatics,Others
OCCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,13.7584095,-3.09173,-5.4149647,-0.5426880507409223,4.234126219321778,-14.350230425775322,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,3.0948002,9.23071,10.541357,31.840813171343303,-5.318353874456753,14.205993053406846,Side-chain aromatics,Others
O=S(=O)(NCC[n+]1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-15.226594,11.993714,-6.4092383,16.929583199404927,15.033316747773494,7.680399283766385,Side-chain aromatics,PASF-based substances
CCOC(OCC)[SiH2]CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,20.132393,-1.7586993,9.669979,6.763428348277713,-2.5299959041266145,-10.116653165348804,Silicon PFASs,Others
CO[Si](CCCOCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OC)OC,21.351452,-1.621721,11.229378,4.122191534914721,-0.9812296573268839,-12.817495687583168,Silicon PFASs,Others
O=NC(F)(F)C(F)(F)C(F)(F)N=O,-12.141903,-12.913253,-0.27339247,-16.94269819061132,-10.228023385118789,6.4291734477253835,Other aliphatics,Others
OCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,13.743174,-3.0852988,-5.5769014,-3.586360300527497,3.702887027544687,-12.485241681021687,Other aliphatics,Others
FC(=CC(F)(F)C(F)(F)F)/N=N/c1ccccc1,-6.871495,11.934518,7.3140783,-6.05364246794075,17.608487866425218,1.773488112874568,Side-chain aromatics,Others
FC(=C(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)C(F)(F)F,-2.1300194,-1.7051132,5.1642404,-4.598264431230015,-8.099011225693651,6.525677851768645,Other aliphatics,Others
C=CC(=O)OCCOC(F)(F)C(F)(F)CC(F)(F)F,9.175341,-11.113916,-11.286333,-6.616491208344352,2.041235811325571,-9.123987452996765,Other aliphatics,Others
CO[Si](CCCSC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OC)OC,21.192034,0.20332755,12.573796,16.410861536273085,-4.275102756648262,-8.533542709929812,Silicon PFASs,Others
CCOC(=O)COCC(F)(F)C(F)(F)C(F)(F)C(F)F,0.4299938,-2.7199147,-3.1472251,-5.049437014488954,-0.6247471988360986,-10.44512334376408,Other aliphatics,Others
O=C(O)c1c(C(=O)O)c(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(C(=O)O)c(C(=O)O)c1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.676523,11.308999,7.8194203,38.25697180824369,3.542728442818181,12.90689731772815,Side-chain aromatics,Others
O=[N+]([O-])c1cc(COCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc([N+](=O)[O-])c1,-13.491206,20.346216,2.0329633,6.276021527043072,17.87903597310521,3.5299268494420355,Side-chain aromatics,Others
O=C(c1ccc(F)cc1)c1ccc(C(F)(F)C(F)(F)F)cc1Cl,-10.643616,7.211165,9.561719,-0.7689407853685832,21.94623573287426,5.625476887418035,Side-chain aromatics,Others
CCCCCCCCCCCCCC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,14.792368,2.879365,0.59490633,19.010587068877534,-1.0767756423815549,-17.84253676728363,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)c1cc(CCl)ccc1CCl,-8.096351,9.077784,10.950485,-5.072995781111164,14.835672158002787,0.7536830143825403,Side-chain aromatics,Others
CCOC(=O)C(F)(F)C(F)(F)C(F)(F)CCl,2.6632967,-5.2337832,-4.4237375,-11.331772187507775,0.041732298118313985,-7.703327792775875,Other aliphatics,PACF-based substances
OCC(I)CC(F)(Cl)C(F)(F)Cl,7.7161345,-13.706261,12.25243,-16.711146764219027,1.1802389967658264,-7.354232736542957,PFAS derivatives,PFAS halogen derivatives
C=CCN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)C=C,9.386981,-9.551147,-12.190446,-0.6117493317490937,5.0481441719357445,-10.381084186069401,Other aliphatics,Others
Cc1cc(OCC(F)(F)C(F)(F)C(F)(F)F)cc[n+]1C,-14.45058,13.822739,-4.7614145,-1.4462225840033884,25.392207214300882,4.404808205313729,Side-chain aromatics,Others
FC(F)(F)C(Br)(Br)C(F)(F)C(F)(F)Br,1.9928371,-16.451881,4.584499,-18.005477620999773,-9.888202413728617,7.563067573944918,Other aliphatics,Others
C=C(C)C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(F)(F)F,14.747478,-9.939579,-12.722536,6.663221570889143,-3.9808388870832716,-1.8014781194056215,Other aliphatics,Others
O=C(C(F)(F)C(F)(F)F)[Si](c1ccccc1)(c1ccccc1)c1ccccc1,1.6896226,14.845654,16.12091,6.920139931125826,23.31652233112685,0.18293250787232954,Silicon PFASs,Others
FC(F)(F)N(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)F)C(F)(F)F)C(F)(F)F,-4.1156263,-1.6520663,12.65183,10.807945035021449,-10.562294136867914,3.269596800448925,Other aliphatics,Others
FC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)c1cc2ccccc2s1,-1.5966909,6.130663,20.012115,3.1777814684102403,19.160125287922337,5.519741549886311,Side-chain aromatics,Others
O=C(N(CCO)CCO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.2925954,5.8729568,-13.514169,-1.4981679656253952,1.6280379604959485,-9.704837130361724,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCN=C(Cl)Cl,-6.0529623,1.7559984,-5.2751155,-7.971167909239999,-0.463827789228412,-3.222211096992896,Other aliphatics,Others
CCO[Si](OCC)(OCC)C(F)(C(F)(F)F)S(=O)(=O)F,22.351418,-1.0341445,9.755719,-4.4108120455038,0.4925093523933388,-10.833483596122617,Silicon PFASs,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CBr,5.6270485,-11.079809,3.857207,-3.8556316479946857,-10.775327905774018,4.399668669938715,Other aliphatics,Others
O=C1C=CC(C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)O1,8.101675,-8.220474,-6.2846007,-3.7748940827190967,2.334906495762399,-0.3282389920953925,"Other aliphatics, cyclic","Others, cyclic"
O=C(OCc1c([N+](=O)[O-])cccc1[N+](=O)[O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-13.506234,20.5232,1.7549227,11.77175802119849,15.330474308535042,7.793519226213267,Side-chain aromatics,PACF-based substances
O=C1CCCN1C(F)(F)C(F)(F)N1CCCC1=O,0.9246221,5.058162,-5.464076,-6.700400449794576,6.49752252700628,-3.4812415940985018,"Other aliphatics, cyclic","Others, cyclic"
FC(F)(F)C(F)(F)C(F)(F)C1CCOC1,3.700741,-8.339916,-6.5228972,-12.6182599437498,2.06145676698075,-6.2985897199088505,"Other aliphatics, cyclic","Others, cyclic"
C=CCNC(=O)c1ccc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,-1.8296795,18.529005,5.5684714,19.09302808209977,16.61760855855308,1.1510511330214908,Side-chain aromatics,Others
FC(F)(F)C(F)(F)C(F)(F)c1ccc(CC2CO2)cc1,-8.209253,9.299171,7.720914,-2.8382804876709558,15.678250027052925,-3.1643793391216177,Side-chain aromatics,Others
C=CC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11.577759,-9.949404,-9.577423,-3.3038002513687568,0.9013345167566752,-6.85292648484017,Other aliphatics,Others
CC[N+](CC)(CC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(C)F,9.280756,11.714206,-6.7297444,12.443001429579462,-4.829831808265579,-7.5921987390991035,Other aliphatics,Others
CC(C)(O)C(I)=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.815766,-9.646805,16.38687,-4.9597211968221435,2.5184148004472564,-5.2395522391494715,Other aliphatics,Others
CN(C)c1ccc(/N=N/c2ccc(C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1,-5.0024805,18.230762,-0.8277554,5.578084138765191,23.93876783480641,2.9783764101048664,Side-chain aromatics,Others
O=c1oc(C(F)(F)C(F)(Cl)Cl)nc2ccccc12,-14.326211,15.686738,-5.5497956,-4.167144028133347,32.41367092722099,9.599812718890488,Side-chain aromatics,Others
O=C(NCCO)c1ccc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,-2.081946,18.526556,5.5130124,9.84564359880392,20.236558784983934,-1.1885770572427978,Side-chain aromatics,Others
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O,-3.4105947,6.210282,-15.134693,-6.566576456304125,-6.7728204486964385,2.8376157577850347,Other aliphatics,PASF-based substances
O=[N+]([O-])c1ccc(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,-12.39367,20.916872,3.2337322,8.855709971651851,15.539544291563391,3.5156897510111507,Side-chain aromatics,Others
Nc1ccc(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,-8.405067,17.109152,6.302565,7.880989250326332,15.404409305135966,1.3068207840333288,Side-chain aromatics,Others
O=C(OOC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,5.0527387,3.4749718,7.9010916,30.765660238556844,-18.26996336366028,11.487992794218618,Other aliphatics,Others
C[SiH](C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,17.924273,-4.2628016,13.092677,2.301265364112893,-7.796047463906648,-0.16355351776555588,Silicon PFASs,Others
C[Si](C)(CCCC(F)(F)C(F)(F)C(F)(F)F)N1CCOCC1,20.841866,-3.824679,12.481754,1.613897111976883,4.4096229462142285,-13.480773810981926,Silicon PFASs,Others
O=C(CCC=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl)c1ccccc1,-5.57956,10.819021,12.501428,3.285217952684855,14.60049185998569,-4.581802669805586,Side-chain aromatics,Others
O=CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11.081078,-8.544416,-2.590747,-6.661412110853073,-2.8432253984193188,-4.997978403713896,Other aliphatics,Others
O=c1cccccc1OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.10603167,10.329953,2.7387736,0.5253019975312001,9.698774959753267,-3.4032033755855315,Side-chain aromatics,Others
FC(F)C(F)(F)C(F)(F)C(F)CC1CCCO1,7.599709,-5.9661627,-3.145251,-7.596655009800072,3.1185387995245377,-9.851101480534457,"Other aliphatics, cyclic","Others, cyclic"
OC(I)CC(F)(Cl)C(F)(F)Cl,7.51019,-13.768503,12.193398,-19.351017473665205,-1.0187238008380848,-4.7011944298051835,PFAS derivatives,PFAS halogen derivatives
C=CC(=O)OCCC(F)(F)C(F)(F)Br,8.736782,-12.748614,-11.365806,-12.808470944531448,4.2439466245281166,-9.288792410835548,Other aliphatics,Others
FC(F)(CC[Si](Cl)(Cl)Cl)C(F)(F)C(F)(F)C(F)(F)CC[Si](Cl)(Cl)Cl,16.344704,-5.067324,11.814957,0.3839683453828853,-2.743151599461267,-1.0093318315951405,Silicon PFASs,Others
COCCCC1=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,9.468549,3.2498457,-5.5604796,-1.523668637543614,2.357920174507162,-7.218210766098179,"Other aliphatics, cyclic","Others, cyclic"
CN(O)C(=O)C(F)(F)C(F)(F)C(F)(F)F,-2.4578207,-7.456309,-14.177232,-13.687302624551231,-0.5939512117544533,-4.487813766703059,Other aliphatics,Others
C=CCOCC(F)(F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,14.435996,-12.5307255,-10.817009,1.3868541286564695,-2.801753966072163,-6.40392113724142,Other aliphatics,Others
O=S(=O)(F)C(F)(F)C(F)(F)N(C(F)(F)F)C(F)(F)F,-9.782187,-3.2139637,2.8846571,-12.098391806184955,-10.728807793442332,5.432779255676638,Other aliphatics,PASF-based substances
C=CCOCC(OC(=O)O)C(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11.737679,4.7394505,6.5934744,33.88281172556,-7.672911938859315,-4.553896455244971,Other aliphatics,Others
O=CC=Cc1ccccc1N(C(F)(F)C(O)(F)F)C(F)(F)C(O)(F)F,-3.9217806,9.625696,5.434238,2.445360391340352,20.04992686747172,0.6689639847990243,Side-chain aromatics,Others
CCCCCCCCSSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,12.740929,-1.1195982,0.54801273,10.692654989140225,-0.9383064536116532,-14.550951156979668,Other aliphatics,Others
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCO,5.2150846,-0.4940365,-19.993769,4.773549455857348,-7.219536998695358,-1.7650007094339917,Other aliphatics,Others
CCCCCCCCCCCCCCCCCCOCC(F)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,16.60272,2.361957,0.6245695,26.5232469425392,-3.1581639702553987,-19.66893778389318,Other aliphatics,Others
Oc1ccc(SC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,-1.3912733,10.653634,16.830639,22.30709946199198,2.5568227578867053,7.419227249223987,Side-chain aromatics,Others
OCCN(CCO)CC(O)CC(F)(F)C(F)(F)C(F)(F)F,5.3841953,5.606496,-13.917248,-0.7385861205180614,2.3998407301842475,-13.536827948654794,Other aliphatics,Others
CC(C)(C)C(N)=CC(=O)C(F)(F)C(F)(F)C(F)(F)F,10.603545,-2.7066507,-8.138912,-5.14255765976009,7.621154943967757,-9.43618371944788,Other aliphatics,Others
O=C(OCC(F)(F)C(F)(F)C(F)(F)C(F)F)OOC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,7.260095,5.465482,2.9674554,7.708952888276093,-9.304346975032699,0.7001072357734306,Other aliphatics,Others
O=C(OCc1ccccc1)C(F)(F)C(F)(F)C(F)(F)I,-5.84061,8.260645,11.865876,-2.851367647944236,15.048936033871529,-2.415024713496313,Side-chain aromatics,PACF-based substances
NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-9.945608,1.594061,-14.647327,7.808403179254602,-9.132814098168332,3.0121239495412064,Other aliphatics,Others
CCCCCCCCCCCCCCCCCCC(CCCCCCCCC(=O)Cl)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,17.363693,1.9459159,-0.1802121,28.859992379925576,0.7013592358800829,-21.031935706159352,Other aliphatics,Others
FC(F)C(F)(F)C(F)(F)C(F)(F)C1NCCNCCN1,-0.5490102,13.048007,-5.2397723,-2.4459632868967227,5.600636358794056,-8.84551153363941,"Other aliphatics, cyclic","Others, cyclic"
CC=CC(=O)C(F)(C(F)(F)F)C(F)(F)F,3.5740979,-11.663718,-8.618201,-13.493897179727506,3.41032310510618,-6.572069790602996,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[n+]1ccccc1,-14.812331,12.536294,-5.003634,-1.7485534657724868,19.291825020729735,4.208109313972208,Side-chain aromatics,Others
Fc1c(F)c2c3c(c(F)c(F)c(F)c3c1F)C(F)(F)C2(F)F,-11.773055,1.7168987,12.631228,-3.5991811617675977,11.66995372245853,19.540046372349803,Side-chain aromatics,Others
O=C(Oc1ccc([N+](=O)[O-])cc1)C(F)(F)C(F)(F)C(F)(F)F,-12.256198,20.726921,3.5464554,-1.6612818847726396,21.114274447057163,4.2774241137404125,Side-chain aromatics,PACF-based substances
O=C(Cl)CCCCC(F)(F)C(F)(F)F,3.9704716,-6.466401,-7.0470066,-12.782096469854679,2.553841641808836,-9.948339447494346,Other aliphatics,Others
FC(F)C(F)(F)COC(F)(F)C(F)(F)C(F)(F)F,-2.4433055,-6.4380884,-1.7712175,-10.677712980171352,-7.531028821922972,-1.5916146084508689,Other aliphatics,Others
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.60685134,-6.1143904,1.2295855,0.6007496323990231,-12.459322608976471,5.164520066273816,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1CCCCCC1,9.889663,-2.1154594,2.1777272,8.784061641627957,-3.4149506604269293,-4.701721365442512,"Other aliphatics, cyclic","Others, cyclic"
O=C(CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1cccs1,-1.5520297,6.109724,18.445871,4.982953615040004,10.418868595660372,2.1763691875972158,Side-chain aromatics,Others
CCOC(=O)C=C(F)C(F)(F)C(F)(F)C(F)(F)Cl,9.662372,-7.0902824,-6.0829115,-8.413247137324356,3.628874917165524,-6.7070793276884135,Other aliphatics,Others
C[Si](OCC(F)(F)C(F)(F)F)(OCC(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)F,17.271042,-1.2976102,9.913416,5.230109534550576,-6.733978672335524,-2.298988256399128,Silicon PFASs,Others
N#COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC#N,-19.152563,-0.9246797,4.699638,-0.5136024213026332,-5.606430055897547,1.1395399338908463,Other aliphatics,Others
C=CCCCCCCCCC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,15.848776,3.516134,-5.12144,14.167656582857056,1.4604476373005433,-15.740543756784051,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1nnc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)o1,4.153682,1.4151132,11.824608,23.91375084146568,-10.563026485988011,18.452602377299968,Side-chain aromatics,Others
O=C(O)CCCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11.821724,-7.2572474,14.235446,6.302835658011086,1.485217231517949,-14.538152434765493,Other aliphatics,Others
NC1=C(F)C(=O)C(F)(F)C(F)(F)C1(F)F,-8.067206,-3.504091,-11.180119,-14.793353986051095,2.2574570328055104,4.193045122533782,"Other aliphatics, cyclic","Others, cyclic"
CCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,15.602459,0.7920946,0.26959112,19.82061838846641,-2.8519172953443586,-18.269713625348643,Fluorotelomer PFAA precursors,SFAs
O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,-1.5228122,-6.6606193,0.608157,-4.201439071309896,-10.414191591622208,4.702209373709946,Other aliphatics,Others
C=CC(=O)OCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,13.67657,-7.8136024,-12.191106,7.583158203928798,-2.1279352862185337,-5.179583711426607,Other aliphatics,PACF-based substances
FC(F)(I)CC(F)(F)CC(F)(Cl)C(F)(F)Cl,6.204315,-10.680467,12.224439,-12.21093066216487,-4.359283698223243,0.25274201946802194,Other aliphatics,Others
CC(=NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)N1CCOCC1,8.120356,6.989702,-8.228463,2.4278065649140887,5.286134602627522,-7.06843078150425,"Other aliphatics, cyclic","PASF-based substances, cyclic"
O=C(O)CCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,12.33758,0.5247778,-3.212236,8.357177359302295,0.10062539556369816,-15.29792924154942,Other aliphatics,Others
O=C(O)C(F)(F)OC(F)(OC(F)F)C(F)(F)F,-2.9272113,-3.7126386,-16.502892,-12.068299859882494,-5.243591885717923,-0.8962393055637705,Other aliphatics,Others
OCC(CO)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.271195,-0.16842167,-16.032896,3.3725301759204545,-2.4226336093418253,-8.746973875131477,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)c1nc2ccccc2nc1C(F)(F)C(F)(F)C(F)(F)F,-16.784414,11.751382,-3.2608304,7.3717809462474175,20.376991675229682,18.7923722548132,Side-chain aromatics,Others
C=CC(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCC(F)(F)F,13.401083,-8.486245,-11.401481,4.832464459170497,-1.9565567157915835,-5.02428016226881,Other aliphatics,Others
Cc1cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)nc(=S)[nH]1,-8.388506,9.052806,-8.0120735,4.113508177643761,13.14113258234879,7.6208196287491825,Side-chain aromatics,Others
CC1C(C)C(F)(F)C1(F)F,-3.3872943,-16.378641,-4.6635666,-18.07448144914461,-1.8951066567464627,-5.317723915279131,"Other aliphatics, cyclic","Others, cyclic"
CC(C)C(=O)CC(=O)C(F)(F)C(F)(F)F,7.3081536,-1.7322155,-6.093217,-10.981930174141626,4.386339397957249,-11.735998078577369,Other aliphatics,Others
N#CC(F)(F)C(F)(F)OC(F)(F)F,-19.342808,-2.9504888,2.9267704,-18.800613179840887,-7.73044803963276,3.4756261968429967,Other aliphatics,Others
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,3.6110134,-5.7979608,12.463584,3.8347293674768,-15.146883796210833,11.496611148712022,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCCCCS,19.920332,-4.7000546,-2.6173742,3.7975276082289433,0.3717488659336588,-16.464269485451382,Other aliphatics,Others
O=C(O)CCCCCCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,15.565472,1.89619,-0.655269,21.97471767856519,-1.0094726489131851,-18.785486392107913,Other aliphatics,Others
O=C(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccccc1,-4.5789304,11.70221,11.652551,4.725391272566945,9.791796024550564,0.6832435920837536,Side-chain aromatics,Others
OCCN(CCO)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.446834,5.6742535,-13.874334,-0.09197522174872146,1.0761411354545642,-12.484292908592868,Other aliphatics,Others
C=CCNCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.6383292,10.7810135,-11.690025,2.251774872813584,1.2479428703806428,-8.781554896245721,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS,22.07206,-5.4809904,-2.433254,-1.1917502499320551,-7.139128282005702,-1.5021816387717033,Other aliphatics,Others
CCCCCCCCCCCCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,15.46981,3.060953,1.3861562,27.71144900717945,-4.274302443016124,-16.0642130127318,Other aliphatics,PACF-based substances
FC(F)(F)C(F)(F)CCCCCCCCCCCCCCS,19.74895,-4.6508656,-2.6296325,0.6797559999331442,1.4426780653275608,-16.999460506612674,Other aliphatics,Others
O=C(OCc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.0376515,13.809162,10.374813,9.097214843517953,8.58562048710972,0.9355522035270424,Side-chain aromatics,PACF-based substances
O=C(OC(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,-6.258084,-3.9598022,4.9491878,-13.533350092496647,-9.900354870459372,4.590777630581443,Other aliphatics,PACF-based substances
FC(F)C(F)(F)C(F)(F)C#CSCc1ccccc1,-7.7036963,9.112805,16.401192,-5.088877711779468,16.566053918627453,-4.4128723615935534,Side-chain aromatics,Others
C[Si](C)(Cl)CCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,18.500849,-3.3247159,12.475215,10.021798362609506,-2.5416280189778004,-8.942081910602345,Silicon PFASs,PACF-based substances
CCC(F)(OC(F)(F)F)C(F)(F)F,-2.7125337,-11.376577,-6.318259,-17.393421686881663,-3.7373684207650206,-5.434077155682606,Other aliphatics,Others
N#CC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-19.384789,-1.4845878,5.308083,-2.1964458097726136,-10.101235247633523,4.633420334891206,Other aliphatics,Others
O=C(C(F)C(F)F)C(F)(F)C(F)(F)F,-4.150914,-9.697044,-1.5192293,-16.527513873919425,-6.528805008979392,-0.9533280534367616,Other aliphatics,Others
O=C(CCF)C(F)(F)C(F)(F)F,-1.7599692,-12.173331,-5.651413,-18.070202914910194,-2.663112058652873,-6.197578051627787,Other aliphatics,Others
CCO[Si](CCCOC(=O)C(F)(F)C(F)(F)C(F)(F)F)(OCC)OCC,21.318565,-0.46337515,10.016846,4.2950811275355925,0.6952703865535917,-13.21856345742105,Silicon PFASs,PACF-based substances
O=C=NC(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)N=C=O,-7.539908,0.9609306,-5.190367,-4.550428178946851,1.4450423066167437,-4.26229336624374,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCI,8.91865,-7.10847,13.256657,-0.8615983432282512,-4.4607303838622805,-4.86905311449331,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)N=NC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.171303,0.58009183,8.80112,24.249727409839505,-18.845880101298963,13.433299176879425,Other aliphatics,Others
O=C(C=CNc1ccccc1)C(F)(F)C(F)(F)C(F)(F)F,-7.6042633,15.390606,0.48908624,-1.398165284188888,20.515761950469752,-0.8288459583225799,Side-chain aromatics,Others
