RDKIT_SMILES,PC-1,PC-2,PC-3,First_Class,Second_Class
CCCc1ccc(C(F)(F)C(F)(F)c2ccc(Br)cc2)cc1,-0.3450831341678272,20.101407495287944,-0.846700079042171,Side-chain aromatics,Others
FC(F)(I)CC(F)(F)C(F)(F)F,-19.14006583449271,-8.179426656650335,1.2508012577224672,Other aliphatics,Others
FC(F)(I)CC(F)(F)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.584818288183447,-6.857435385247328,-0.03403880650967213,Other aliphatics,Others
O=C1Nc2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2CN1NCc1cccnc1,9.659533248433222,35.56206631899818,13.135483283207906,Side-chain aromatics,Others
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,4.022945102822262,-10.433524654188252,4.009164649460015,Other aliphatics,PACF-based substances
O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.3714910358542,-6.497232581276733,-1.2475332486579536,Fluorotelomer PFAA precursors,n:2 FTSAs
O=C(OCC(F)(F)C(F)(F)F)C(F)(F)F,-14.944544069306382,-5.960790498781418,-0.695250872822388,Other aliphatics,PACF-based substances
CC(C)O[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OC(C)C)OC(C)C,21.600823054973997,-5.545731807682977,-10.831973768406556,Silicon PFASs,Others
CCCO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCCC)OCCC,21.032084137085782,-5.2121305165931355,-11.279001137565453,Silicon PFASs,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1c2cc3ccccc3cc2c(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2cc3ccccc3cc12,57.09096451812806,10.257219096446098,28.5045556944014,Side-chain aromatics,Others
O=C(O)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,-5.083746624314481,-8.000150670555044,2.9072348405771313,PFAAs,PFECAs
FC(F)(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.0817635059184307,-9.784135763245896,3.5904499702416843,Other aliphatics,Others
O=S(=O)(Cl)C(F)(Cl)C(F)(F)Cl,-21.53659343351271,-6.6690428973291045,1.957500994748323,PFAS derivatives,PFAS halogen derivatives
O=S(=O)(F)C(F)(Cl)C(F)(F)Cl,-21.574918974555892,-8.033086448918542,1.9176258435663263,PFAS derivatives,PFAS halogen derivatives
O=C(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,-15.574731663452553,-10.99519918624839,5.413065499761124,Perfluoro PFAA precursors,PAFs
FN(C(F)(F)F)C(F)(F)C(F)(F)F,-19.257390289281535,-13.358393544064503,5.365819659773583,Other aliphatics,Others
FC(=NC(F)(F)C(F)(F)F)C(F)(F)F,-17.52432788231286,-9.62466557393548,5.792605998247919,Other aliphatics,Others
FC(F)(F)C(F)(F)N=NC(F)(F)C(F)(F)F,-14.094727560580315,-11.417397434632429,6.24797776174548,Other aliphatics,Others
FC(F)(F)C(F)(F)[Se]C(F)(F)C(F)(F)F,-15.58014083402332,-14.460254845513486,9.464765772750267,Other aliphatics,Others
FC(F)(F)C(F)(F)[Se][Se]C(F)(F)C(F)(F)F,-14.65546709394308,-12.099490344618525,10.535243946673425,Other aliphatics,Others
O=[N+]([O-])c1cccc(C(F)(F)C(F)(F)F)c1,-10.688357017926473,17.938026414923115,5.401452117571948,Side-chain aromatics,Others
Nc1cccc(C(F)(F)C(F)(F)F)c1,-12.21228270249726,19.13845205794606,1.655532684603375,Side-chain aromatics,Others
O=C1C(Cl)=C(F)C(F)(F)C1(F)F,-19.036265946840516,-0.7638603402718378,4.984449656868986,"Other aliphatics, cyclic","Others, cyclic"
FC(F)(F)N1C(F)(F)C(F)(F)C1(F)F,-16.4666625745699,-11.374323002996606,6.434079266083051,"Other aliphatics, cyclic","Others, cyclic"
FS(=NC(F)(F)C(F)(F)F)C(F)(F)F,-17.626905048268515,-9.942585151232773,4.7517891600315325,Other aliphatics,Others
COC(=C(F)F)C(C(F)(F)F)C(F)(F)C(F)(F)F,-11.716705656807703,-2.54573442243527,-1.8583748714876003,Other aliphatics,Others
FC1(F)OC(F)(F)C(F)(F)O1,-20.06315665189428,-9.7796699748989,4.939278821001902,"Other aliphatics, cyclic","Others, cyclic"
FC(F)(F)CC(F)(I)C(F)(F)F,-19.23661001603181,-9.284849613692174,1.8836053958597088,Other aliphatics,Others
O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)F,-4.220282295669978,-10.586637442100216,7.141481053023891,Other aliphatics,Others
O=C(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(=O)F,-8.89945171921616,-8.910446442382609,4.794329102430396,Other aliphatics,Others
C[Si](C)(C)C(F)(F)C(F)(F)C(F)(F)C(F)F,-10.509398080713089,-3.0003568356770436,-8.338764265854305,Silicon PFASs,Others
C[Sn](C)(C)C(F)(F)C(F)(F)F,-16.813852804336484,-5.070312544531164,-7.479305403131337,Other aliphatics,Others
FC(F)(F)SSC(F)(F)C(F)(F)F,-18.3680768331596,-10.5812262713373,4.4251525165614805,Other aliphatics,Others
FC(F)(F)C#COC(F)(F)C(F)(F)C(F)(F)F,-12.936707906664484,-6.630792937877977,2.7595948546129834,Other aliphatics,Others
FC(F)(F)C1(C(F)(F)F)C(F)(F)OC(F)(F)C1(F)F,-11.683667102145051,-10.69991785737295,8.475946224789393,"Other aliphatics, cyclic","Others, cyclic"
CCC(=O)C(C)C(F)(F)C(F)(F)F,-14.778915359797876,2.26177594300584,-10.717442330030327,Other aliphatics,Others
O=S(Nc1ccc(Cl)cc1)C(F)(F)C(F)(F)F,-7.468145250470415,20.84126861456044,1.825880122467015,Side-chain aromatics,Others
CCC(=O)C(C)C(F)(F)C(F)(F)C(F)(F)F,-10.42019057692155,2.2317629372633316,-10.161841675567612,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)/C(Br)=C/Br,-4.62715915664695,-5.408071805339706,4.745687110800233,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Br)(Br)CBr,-3.0049616116108093,-7.256838162628795,3.8064086202075846,Other aliphatics,Others
FC(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)OC(F)(F)C(F)(F)C1(F)F,-3.0911679643470555,-9.545312597828971,8.282555684238954,"Other aliphatics, cyclic","Others, cyclic"
FC(F)(F)C(F)(F)c1nc2ccccc2o1,-6.579089626171409,34.41564479229588,11.775649004420103,Side-chain aromatics,Others
FC1=C(F)C2(F)C(F)(F)C1C(F)(F)C2(F)F,-12.326684061248304,-2.8558964475755997,6.43132584673331,"Other aliphatics, cyclic","Others, cyclic"
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccc(Oc2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1,31.30631054564679,6.418348868742108,12.529728364773153,Side-chain aromatics,Others
CC(C)(C)C(F)(F)C(F)(F)F,-18.111808309778016,-3.5209860087816804,-8.231350097979512,Other aliphatics,Others
COP(=O)(OC)OC(C#N)C(F)(F)C(F)(F)C(F)(F)F,-5.590228768489333,-0.3277319945308698,-6.71077226255839,Other aliphatics,Others
FC(F)C(F)(C(F)(F)F)[Si](Cl)(Cl)Cl,-18.598790287360014,-7.834963934257876,2.1291320399130997,Silicon PFASs,Others
C[Si](Cl)(Cl)C(F)(C(F)F)C(F)(F)F,-17.092300742448295,-5.181124179978512,-2.230870775943971,Silicon PFASs,Others
C[Si](C)(Cl)C(F)(C(F)F)C(F)(F)F,-15.89590408183594,-4.551236904425989,-5.118536143053654,Silicon PFASs,Others
C[Si](C)(C)C(F)(C(F)F)C(F)(F)F,-14.692387872304336,-4.285597109732503,-7.468902960303061,Silicon PFASs,Others
FC(F)(F)C=C1C(F)(F)C(F)(F)C1(F)F,-14.51469268571916,-5.7711327606228675,5.11841665072801,"Other aliphatics, cyclic","Others, cyclic"
O=CC(CC(F)(F)C(F)(F)F)C(F)(F)F,-14.708879301260021,-4.217941278614022,-2.3945368659207324,Other aliphatics,Others
CC(CC(F)(F)C(F)(F)F)=C(F)F,-16.79357097037973,-1.5420175496592452,-4.258379706727584,Other aliphatics,Others
CCN(CC)C(=O)C(CC(F)(F)C(F)(F)F)C(F)(F)F,-4.597636707730032,2.4362614042795085,-9.939657014360487,Other aliphatics,Others
CC(=O)C(C#N)=NNc1ccc2c(c1)OC(F)(F)C(F)(F)O2,0.16459219617656753,30.191880299274583,6.163931034718887,Side-chain aromatics,Others
COC(=O)C(C#N)=NNc1ccc2c(c1)OC(F)(F)C(F)(F)O2,1.1209956618705226,29.8776825276538,6.128585253861552,Side-chain aromatics,Others
O=C(O)C(F)(F)C(F)(F)S(=O)(=O)O,-16.120832373704822,-3.705529815402742,-1.615937144810523,Other aliphatics,PACF-based substances
O=C(O)c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,11.290102078210925,7.991272786735428,4.97471172517998,Side-chain aromatics,Others
Nc1ccc(C2=C(c3ccc(N)cc3)C(F)(F)C2(F)F)cc1,0.8417683391125477,24.824226035306868,6.34909893625241,Side-chain aromatics,Others
O=C(O)CCC(F)(F)C(F)(F)F,-16.588457693994222,-0.04989098823370614,-8.53107181803642,Fluorotelomer PFAA precursors,n:3 Acids
CCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-8.085558487019954,-4.568022376357116,-4.710713812111844,Other aliphatics,Others
CNCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.8657028068755926,-1.3547318361846603,-8.24716801771057,Other aliphatics,Others
FC(F)(Cl)C(F)(Cl)C(F)(F)C1(F)OC1(F)F,-14.201719884183246,-7.597947446740527,6.364812579762618,"Other aliphatics, cyclic","Others, cyclic"
O=C(C(F)(F)F)C(F)(F)C(F)(Cl)C(F)(F)Cl,-15.144494866694753,-7.6899110376517585,5.225698065208216,Other aliphatics,Others
FC(F)(Cl)C(F)(Br)Br,-26.295981256992704,-7.854439936154286,1.7077780216465246,PFAS derivatives,PFAS halogen derivatives
Nc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1F,-3.3237210780314306,15.175942710520577,5.5433983283742245,Side-chain aromatics,Others
OC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,-1.571053376439533,-10.79907027885,4.949790631648669,Other aliphatics,Others
CCC(CN)C(F)(F)C(F)(F)C(F)(F)F,-12.046484985213768,2.2962026388133348,-9.726564263706683,Other aliphatics,Others
CCC(N)C(O)C(F)(F)C(F)(F)C(F)(F)F,-9.61882842877658,3.4855822769844274,-11.97422005611006,Other aliphatics,Others
CCC(N)CC(F)(F)C(F)(F)C(F)(F)F,-10.938479931093262,3.1662330015422455,-11.850999552615638,Other aliphatics,Others
C[Si](C)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O[Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,33.07311179449485,-10.096561925470011,-4.247735275666198,Silicon PFASs,Others
O=C(O)CCC(=O)C(F)(C(F)(F)F)C(F)(F)F,-9.676883660417717,1.4864779457733612,-8.036887527037063,Other aliphatics,Others
O=C(CCCCc1ccccc1)C(F)(F)C(F)(F)F,-3.9062789540911544,16.226175220413133,-6.58387584233972,Side-chain aromatics,Others
N#CC(C#N)CC(F)(F)C(F)(F)C(F)(F)C(F)F,-10.02780988099931,-0.3700329965985037,-2.758513401924837,Other aliphatics,Others
CC(=O)OCC(F)(F)C(F)(F)F,-16.722015080774682,-0.3982669943346631,-8.707813878246295,Other aliphatics,Others
FC(F)(c1ccc(Oc2ccccc2)cc1)C(F)(F)c1ccc(Oc2ccccc2)cc1,12.374479430003515,26.76736780418556,7.512304833279285,Side-chain aromatics,Others
OCCOC(C(F)(F)F)C(F)(F)F,-15.083471499124954,-1.5182946843695895,-10.016702615307825,Other aliphatics,Others
N#CC(F)(OC(F)(F)C(F)(F)C(F)(F)OC(F)=C(F)F)C(F)(F)F,-5.378089056098999,-6.328431600878923,5.0743949334396845,Other aliphatics,Others
CCCOCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.4469253742784864,-3.1716559112487195,-9.510678696667716,Other aliphatics,Others
CCCCCOCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.734744845088035,-2.1582429417659523,-12.398760283717463,Other aliphatics,Others
CCC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-6.96879562007802,-2.8573798010676694,-4.298403742968995,Other aliphatics,Others
FC1(F)Cc2cc(Br)ccc2C1(F)F,-12.353536006329506,17.258054584230194,5.077260954381044,Side-chain aromatics,Others
FC1(F)Cc2ccc(Br)cc2C1(F)F,-12.62180373423778,17.58161025998941,4.767281354353834,Side-chain aromatics,Others
FC1(F)Cc2cccc(Br)c2C1(F)F,-13.09066682833628,16.919654765832167,4.8266246227125285,Side-chain aromatics,Others
N#Cc1ccc(OCC(F)(F)C(F)(F)C(F)(F)C(F)F)cc1C#N,0.4029801457913235,18.603796565693386,2.166988424853787,Side-chain aromatics,Others
CC(C)C(=O)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,-8.385973225667033,-1.6872839190000122,-8.19421782889519,Other aliphatics,Others
OCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,32.414452138697435,-17.463409460878204,7.047886974462382,Other aliphatics,Others
CCCC(CCC)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C(CCC)CCC,29.064899109603722,-3.9370276107269966,-11.493964008144683,Other aliphatics,Others
FC(F)(Br)C(F)(F)CCI,-20.961740179663277,-3.0786029639766355,-4.121299879875605,Other aliphatics,Others
FC(F)C(F)(C(F)(F)F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,-5.958275478965886,-13.078979761950594,6.310290137698437,Other aliphatics,Others
FC(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-0.8105224893620794,-12.807086377578079,6.407027643067692,Other aliphatics,Others
COC(=O)C(F)(C(F)(F)F)S(=O)(=O)F,-16.028118948504947,-1.8555708182425157,-4.15293891421507,Other aliphatics,Others
FC1(F)OC(F)(C(F)(F)F)Oc2ccccc21,-7.3412709183123095,19.658658262062115,3.1427032361945746,Side-chain aromatics,Others
FC(F)(F)C(F)(F)C(F)(F)CCCCI,-10.444355438554078,0.8254265526478853,-10.110083246438336,Other aliphatics,Others
FC(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(C(F)(F)F)C(F)(F)F,1.019067830780692,-12.057186552386087,11.081731738014211,"Non-PFAA perfluoroalkyls, cyclic","PFAs, cyclic"
O=C(Oc1c(Br)cc(Br)cc1Br)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,4.9376496773305485,13.413128463741776,7.816515418790134,Side-chain aromatics,Others
C=C(I)CC(F)(F)C(F)(F)F,-19.5025160653656,0.6760677390046718,-4.564885412502297,Other aliphatics,Others
FC(F)C(F)(F)C(F)(F)OC(F)(F)F,-17.12105493047749,-10.134231211472686,1.5907647976489603,Other aliphatics,Others
FC(F)(F)OC(F)(F)C(F)(Br)C(F)(F)Br,-16.57634003791449,-8.428037343964332,5.465387983853001,Other aliphatics,Others
CC(=O)NC(CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(C(=O)O)C(=O)O,21.271161513362056,-0.3203615809448808,-8.86383445241131,Other aliphatics,Others
FC(F)=C(F)C1(F)C(F)(F)OC1(C(F)(F)F)C(F)(F)F,-10.34814812871897,-7.943357512387747,8.275503406345019,"Other aliphatics, cyclic","Others, cyclic"
FC(F)(F)C(F)(Br)CBr,-24.03123138758674,-6.302012254476946,-1.417405408754089,Other aliphatics,Others
COC(=O)C(F)(F)C(F)(F)C(F)(F)Br,-15.608440541385145,-2.161849002908623,-3.1649191683404267,Other aliphatics,PACF-based substances
FC(F)(F)C(F)(OC(F)(F)C(F)(F)Br)C(F)(F)F,-12.982385923543179,-11.036973425605856,5.303299281152733,Other aliphatics,Others
FC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI)C(F)(F)F,5.510544330106905,-9.401100201649921,2.540116777313242,Other aliphatics,Others
NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,1.9018651616253304,-6.939888988224347,4.130142315433986,Other aliphatics,Others
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,4.88918168131358,-9.882848387835148,4.896030508953196,PFAAs,PFECAs
O=C(O)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,-5.202331680995263,-8.24448387249589,2.9120404408441263,PFAAs,PFECAs
O=C(O)C(F)(F)C(F)(F)N1C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(=O)O)C(F)(F)C1(F)F,7.3591174563414965,-6.974766158625701,7.771060697894208,"Other aliphatics, cyclic","PACF-based substances, cyclic"
O=C(OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,36.03453658573131,-20.821919756367812,14.240559077691003,Other aliphatics,PACF-based substances
O=C(N1CCCC1)C(F)(F)C(F)(F)F,-12.986725556629674,5.762857820812477,-8.700302071248974,"Other aliphatics, cyclic","Others, cyclic"
O=C(Cl)C1CC(F)(F)C1(F)Cl,-18.996334054519277,-0.07897621555685844,-1.7784092397505002,"Other aliphatics, cyclic","Others, cyclic"
CC1(OCC(F)(F)C(F)(F)F)COC1,-12.41160806413364,1.6424039390081853,-9.853845038739264,"Other aliphatics, cyclic","Others, cyclic"
CCCSC1(F)C=C(F)C1(F)F,-13.714014914619169,6.550131454752453,-11.855564200092298,"Other aliphatics, cyclic","Others, cyclic"
C[Si](C)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O[Si](C)(Cl)O[Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,38.68049651446824,-10.130855569397188,-3.826549637565915,Silicon PFASs,Others
CCC(F)(F)C(F)(F)CCBr,-16.951777874421,-1.8509709124730458,-8.376949302410189,Other aliphatics,Others
FC(OC(F)(F)C(F)(F)C(CI)C(F)(F)F)C(F)(F)F,-7.627952006813364,-5.543112004638947,-0.6218409639531681,Other aliphatics,Others
FC(F)(F)C(I)CC(F)(F)C(F)(F)F,-16.103362372437253,-7.784897428863812,1.2203352182147378,Other aliphatics,Others
OCC(O)COCC(F)(F)C(F)F,-12.67445572521909,1.2206687583167513,-12.729203007036704,Other aliphatics,Others
COC(=O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,-8.093456532355935,-2.9738439110564814,-0.08513545346435838,Other aliphatics,PACF-based substances
FC(F)(F)C(F)(F)c1ccccc1Br,-13.665917745335987,15.104347257686928,2.164362773864265,Side-chain aromatics,Others
CCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,16.919649664572944,-2.6060413754411753,-17.65303824803278,Fluorotelomer PFAA precursors,SFAs
C=Cc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,9.603335694413857,7.050426844876315,3.2968406671023556,Side-chain aromatics,Others
FC(F)(Cl)C(F)(Cl)C(F)(Br)C(F)(F)Br,-18.199654711287696,-8.717146416644942,7.3002750604779205,PFAS derivatives,PFAS halogen derivatives
FC(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)F,1.6626969733687789,-13.331523260152919,12.47939882718614,"Non-PFAA perfluoroalkyls, cyclic","PFAs, cyclic"
CO[Si](CCC(F)(F)C(F)(F)C(F)(F)F)(OC)OC,-5.330212728916969,-0.7179624713988291,-10.61733518393531,Silicon PFASs,Others
FC(F)(F)C(F)(F)CCC(CCCCCCCCCBr)SC(CCCCCCCCCBr)CCC(F)(F)C(F)(F)F,23.586943231365556,-1.50029005569383,-13.104060464786462,Other aliphatics,Others
CN(C)[Si](N(C)C)(N(C)C)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)F,2.887113506512062,-1.4029181390954153,-11.615275983150028,Silicon PFASs,Others
O=NOC(=O)C(F)(F)C(F)(F)C(F)(F)F,-15.282460514317311,-5.818727177258046,2.470331315070074,Other aliphatics,PACF-based substances
F/C(=C(/F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)I,-12.362055155928026,-7.929594752326682,7.1511359559613545,Other aliphatics,Others
FC(=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,-8.555295255631,-8.848898461697397,7.253839064779456,Non-PFAA perfluoroalkyls,PFAenes
FC(=CC(F)(F)F)C(F)(F)C(F)(F)F,-16.91106507424668,-6.746176262328297,3.6234658984515273,Other aliphatics,Others
CC(=CC(=O)CC(F)(F)F)CC(F)(F)F,-11.983668675709527,3.205575355061177,-5.558993236028646,Other aliphatics,Others
Cc1ccccc1C(O)(C(=O)O)C(F)(F)C(F)(F)F,-4.743288800577922,18.063280871696055,-2.8613375889901307,Side-chain aromatics,Others
C=CC(=O)OC(F)(F)C(F)(F)CC(F)(F)F,-11.433740640472873,0.29552488087338946,-4.904377072389174,Other aliphatics,Others
CC(F)(C(=O)O)C(F)(F)F,-20.477155247791345,-3.057617286096234,-5.344616100016852,Other aliphatics,Others
CCOC(F)(F)C(F)C(F)(F)F,-16.78474556619989,-1.84604668284896,-8.739239047604435,Other aliphatics,Others
C=Cc1ccc(COC(F)(C(F)F)C(F)(F)F)cc1,-3.98903270267428,17.726949376622738,-5.420394966340931,Side-chain aromatics,Others
CC=CC(=O)OC(F)(C(F)F)C(F)(F)F,-12.072027688825216,4.108535365184439,-9.753459155720869,Other aliphatics,Others
OCc1ccc(OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,10.44275904084085,12.727365642585573,-3.0117442916951593,Side-chain aromatics,Others
FC1(F)CC(c2ccccc2)C1(F)Cl,-10.242798817551005,17.256516179136035,-1.7551316907879773,Side-chain aromatics,Others
CCCCCC(I)CC(F)(C(F)(F)F)C(F)(F)F,-5.707168316764389,1.9258429457505548,-12.96720444435388,Other aliphatics,Others
NC(=O)CCC(F)(Cl)C(F)(F)Br,-16.766347438318004,4.16527254034994,-7.6178011953734,PFAS derivatives,PFAS halogen derivatives
O=C(O)C(=C(C(=O)O)C(F)(C(F)F)C(F)(F)F)C(F)(C(F)F)C(F)(F)F,-1.8710419567785226,-3.1532669966243634,2.875397796271573,Other aliphatics,Others
O=C(O)C(F)=C(F)C(F)(F)C(F)(F)F,-15.843585730012434,-1.326721104345411,0.648144004015966,Other aliphatics,Others
O=C(O)c1cnc(Cl)nc1C(F)(F)C(F)(F)F,-9.454999427300468,24.095267312169245,14.20203433205801,Side-chain aromatics,Others
FC(F)(F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccc(Br)cc1,9.506322612816763,6.000951137506837,5.39608064786919,Side-chain aromatics,Others
FC1(F)C(Cl)=C(OCc2ccccc2)C1(F)F,-6.2191904148481285,18.487823416819907,-1.8216662074728138,Side-chain aromatics,Others
O=C(O)C(F)(F)C(F)(F)C(F)=CCl,-16.478704371698296,-0.6275024043667065,-0.9661670043135103,Other aliphatics,PACF-based substances
N#CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C#N,-9.137925372541355,-9.198788634204591,8.261601217466971,Other aliphatics,Others
FC(F)(CC[Si](Cl)(Cl)Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Si](Cl)(Cl)Cl,12.765544332906996,-7.447198753157067,2.0721299519974985,Silicon PFASs,Others
CC(C)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC(=O)ON=C(C#N)c1ccccc1,22.54993201065818,10.352200616565437,-0.27983944006773465,Side-chain aromatics,Others
O=[N+]([O-])c1cc([N+](=O)[O-])cc(C(F)(C(F)(F)F)C(F)(F)F)c1,-4.556880872257745,16.066791039551074,9.610856708857401,Side-chain aromatics,Others
C=CC(C)(O)C(F)(F)C(F)(F)F,-17.228763655921277,1.7583392911318476,-8.138264856335393,Other aliphatics,Others
O=C(O)c1ccc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,13.754377427551997,11.47106614004838,4.849216595465888,Side-chain aromatics,Others
FC(F)(F)C(F)(Cl)c1ccccc1,-14.229790842332758,14.620470280360244,-0.4574436313457014,Side-chain aromatics,Others
FC(F)(F)C(F)(OCCCCBr)C(F)(F)F,-10.241741968184078,1.2422861769057276,-11.948522963246399,Other aliphatics,Others
O=C(c1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,4.845072001738476,8.372716293784272,3.171774963119278,Side-chain aromatics,Others
FC(F)(F)CCC(F)(F)C(F)(F)C(F)(F)[Si](Cl)(Cl)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)F,9.63086258709298,-9.353041107401754,3.125176371746122,Silicon PFASs,Others
C[Si](C)(C)O[Si](C)(C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)F)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)F,18.6808529063559,-7.590150194126053,-2.363148513429599,Silicon PFASs,Others
COc1ccc(/N=C(\Cl)C(F)(F)C(F)(F)C(F)(F)F)c(C)c1,-0.0538682768769978,23.519314647217307,1.9476766152398934,Side-chain aromatics,Others
CCN([O-])CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.929500061726549,0.4108345844111078,-8.388808584570418,Other aliphatics,PASF-based substances
C[N+](C)([O-])CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,15.056339388664043,-2.384994435984066,-6.954995972939417,Other aliphatics,PASF-based substances
